Ret. time (min) ,RI              ,LALS            ,RALS            ,DP              ,IP              
        3.613333,       -1.422731,      464.760376,      248.517288,      -67.313766,       31.984308
        3.616667,       -1.423512,      464.758087,      248.516495,      -67.304230,       31.984098
        3.620000,       -1.420694,      464.756287,      248.515594,      -67.262589,       31.984789
        3.623333,       -1.412375,      464.754700,      248.514587,      -67.245987,       31.986448
        3.626667,       -1.404456,      464.753601,      248.513596,      -67.277641,       31.987848
        3.630000,       -1.402237,      464.752991,      248.512787,      -67.318039,       31.988150
        3.633333,       -1.404319,      464.752289,      248.512192,      -67.334129,       31.987690
        3.636667,       -1.404700,      464.751373,      248.511887,      -67.318047,       31.987389
        3.640000,       -1.400382,      464.750793,      248.511795,      -67.269348,       31.988159
        3.643333,       -1.392563,      464.751282,      248.512192,      -67.256462,       31.989759
        3.646667,       -1.386444,      464.752777,      248.513000,      -67.285675,       31.990919
        3.650000,       -1.385326,      464.755096,      248.514191,      -67.321777,       31.990940
        3.653333,       -1.387707,      464.758484,      248.515488,      -67.337067,       31.990358
        3.656667,       -1.388289,      464.761688,      248.516495,      -67.308105,       31.990160
        3.660000,       -1.383270,      464.764282,      248.517288,      -67.264236,       31.991110
        3.663333,       -1.375652,      464.766876,      248.517990,      -67.250816,       31.992670
        3.666667,       -1.372033,      464.768982,      248.518692,      -67.278191,       31.993519
        3.670000,       -1.373515,      464.770782,      248.519394,      -67.306686,       31.993210
        3.673333,       -1.377596,      464.772278,      248.519897,      -67.310158,       31.992399
        3.676667,       -1.378377,      464.773376,      248.520187,      -67.269386,       31.992119
        3.680000,       -1.374558,      464.773987,      248.520187,      -67.225227,       31.992989
        3.683333,       -1.368340,      464.774078,      248.519989,      -67.224960,       31.994209
        3.686667,       -1.364521,      464.773499,      248.519592,      -67.274506,       31.994549
        3.690000,       -1.366102,      464.772186,      248.518890,      -67.307495,       31.993780
        3.693333,       -1.369684,      464.770294,      248.517899,      -67.311760,       31.992720
        3.696667,       -1.369165,      464.767792,      248.516891,      -67.289871,       31.992369
        3.700000,       -1.363847,      464.764587,      248.515793,      -67.270348,       31.993109
        3.703333,       -1.357828,      464.761078,      248.514694,      -67.298996,       31.993990
        3.706667,       -1.354809,      464.756989,      248.513397,      -67.358681,       31.993870
        3.710000,       -1.356590,      464.752075,      248.511795,      -67.395882,       31.992769
        3.713333,       -1.360372,      464.747284,      248.510391,      -67.401649,       31.991560
        3.716667,       -1.360853,      464.742798,      248.509094,      -67.372307,       31.991179
        3.720000,       -1.356235,      464.738678,      248.507996,      -67.363441,       31.991779
        3.723333,       -1.352616,      464.735901,      248.507187,      -67.397652,       31.992168
        3.726667,       -1.354598,      464.733887,      248.506393,      -67.448448,       31.991379
        3.730000,       -1.361279,      464.732300,      248.505600,      -67.473869,       31.989719
        3.733333,       -1.367760,      464.731384,      248.504700,      -67.451019,       31.988178
        3.736667,       -1.369242,      464.730591,      248.503799,      -67.398476,       31.987679
        3.740000,       -1.365923,      464.729797,      248.502899,      -67.369736,       31.988119
        3.743333,       -1.364405,      464.728973,      248.501999,      -67.384560,       31.988279
        3.746667,       -1.367886,      464.728088,      248.501297,      -67.408936,       31.987389
        3.750000,       -1.373567,      464.727386,      248.500900,      -67.407379,       31.985929
        3.753333,       -1.378249,      464.726776,      248.500595,      -67.362610,       31.984879
        3.756667,       -1.376130,      464.726379,      248.500488,      -67.302887,       31.985060
        3.760000,       -1.370112,      464.726074,      248.500488,      -67.288826,       31.986059
        3.763333,       -1.365992,      464.725800,      248.500488,      -67.305382,       31.986559
        3.766667,       -1.366575,      464.725586,      248.500595,      -67.326591,       31.986069
        3.770000,       -1.370255,      464.725281,      248.500687,      -67.313049,       31.985159
        3.773333,       -1.371637,      464.725189,      248.500900,      -67.254730,       31.984838
        3.776667,       -1.365418,      464.725403,      248.501099,      -67.199562,       31.985828
        3.780000,       -1.355200,      464.725800,      248.501389,      -67.192978,       31.987429
        3.783333,       -1.349081,      464.726501,      248.501587,      -67.221550,       31.988329
        3.786667,       -1.347263,      464.727295,      248.501999,      -67.249290,       31.988230
        3.790000,       -1.347044,      464.727875,      248.502197,      -67.252838,       31.987820
        3.793333,       -1.343725,      464.728394,      248.502396,      -67.220428,       31.988070
        3.796667,       -1.335006,      464.728577,      248.502487,      -67.184578,       31.989368
        3.800000,       -1.327488,      464.728882,      248.502701,      -67.201370,       31.990799
        3.803333,       -1.325470,      464.729187,      248.502991,      -67.249031,       31.991219
        3.806667,       -1.327150,      464.729889,      248.503296,      -67.280640,       31.990570
        3.810000,       -1.329432,      464.730774,      248.503601,      -67.287857,       31.989630
        3.813333,       -1.328314,      464.731903,      248.503693,      -67.254349,       31.989380
        3.816667,       -1.323295,      464.733002,      248.503799,      -67.223785,       31.990080
        3.820000,       -1.318776,      464.734100,      248.503891,      -67.245361,       31.990688
        3.823333,       -1.319058,      464.735077,      248.504089,      -67.283066,       31.990170
        3.826667,       -1.323139,      464.736084,      248.504501,      -67.301392,       31.988729
        3.830000,       -1.327620,      464.737000,      248.504898,      -67.286278,       31.987268
        3.833333,       -1.326901,      464.737793,      248.505295,      -67.247917,       31.986740
        3.836667,       -1.321884,      464.738678,      248.505692,      -67.232407,       31.987188
        3.840000,       -1.318765,      464.739380,      248.505997,      -67.264587,       31.987360
        3.843333,       -1.321446,      464.739990,      248.506287,      -67.298592,       31.986410
        3.846667,       -1.328128,      464.740479,      248.506393,      -67.304398,       31.984718
        3.850000,       -1.333609,      464.740997,      248.506393,      -67.284767,       31.983299
        3.853333,       -1.334490,      464.741394,      248.506287,      -67.233826,       31.982979
        3.856667,       -1.330172,      464.741577,      248.506195,      -67.221329,       31.983519
        3.860000,       -1.327753,      464.741791,      248.506088,      -67.253258,       31.983599
        3.863333,       -1.329934,      464.741882,      248.506088,      -67.294121,       31.982609
        3.866667,       -1.333715,      464.741791,      248.506195,      -67.311890,       31.981100
        3.870000,       -1.336997,      464.741577,      248.506393,      -67.289040,       31.979969
        3.873333,       -1.334879,      464.741394,      248.506699,      -67.250938,       31.980000
        3.876667,       -1.328759,      464.741180,      248.506897,      -67.250877,       31.980679
        3.880000,       -1.324941,      464.740997,      248.507187,      -67.294930,       31.980690
        3.883333,       -1.326523,      464.740997,      248.507492,      -67.343391,       31.979599
        3.886667,       -1.330404,      464.741180,      248.507797,      -67.350929,       31.978029
        3.890000,       -1.332086,      464.741577,      248.508194,      -67.329330,       31.977049
        3.893333,       -1.329067,      464.742188,      248.508591,      -67.303116,       31.977240
        3.896667,       -1.324648,      464.743103,      248.509094,      -67.314392,       31.977829
        3.900000,       -1.324730,      464.744202,      248.509689,      -67.354332,       31.977579
        3.903333,       -1.328111,      464.745483,      248.510300,      -67.383026,       31.976349
        3.906667,       -1.331792,      464.746796,      248.510788,      -67.387337,       31.975010
        3.910000,       -1.332674,      464.748077,      248.511292,      -67.361176,       31.974548
        3.913333,       -1.327055,      464.749390,      248.511795,      -67.334755,       31.975349
        3.916667,       -1.320537,      464.750397,      248.512100,      -67.353401,       31.976429
        3.920000,       -1.317518,      464.751282,      248.512192,      -67.399132,       31.976700
        3.923333,       -1.319599,      464.751892,      248.512100,      -67.425011,       31.976210
        3.926667,       -1.321181,      464.752197,      248.511887,      -67.412720,       31.975859
        3.930000,       -1.318762,      464.752502,      248.511688,      -67.369812,       31.976570
        3.933333,       -1.309944,      464.752594,      248.511490,      -67.339455,       31.978430
        3.936667,       -1.300125,      464.752380,      248.511292,      -67.357170,       31.980289
        3.940000,       -1.295506,      464.751801,      248.510986,      -67.396507,       31.981119
        3.943333,       -1.292888,      464.750885,      248.510590,      -67.411110,       31.981209
        3.946667,       -1.289869,      464.749695,      248.510193,      -67.385361,       31.981470
        3.950000,       -1.281350,      464.748474,      248.509598,      -67.327171,       31.982779
        3.953333,       -1.268631,      464.747192,      248.508987,      -67.306831,       31.984970
        3.956667,       -1.257613,      464.746002,      248.508301,      -67.327538,       31.986700
        3.960000,       -1.252295,      464.745087,      248.507599,      -67.357849,       31.987219
        3.963333,       -1.250676,      464.743988,      248.507095,      -67.369751,       31.986990
        3.966667,       -1.248957,      464.742981,      248.506699,      -67.344269,       31.987019
        3.970000,       -1.242738,      464.742096,      248.506393,      -67.305397,       31.988089
        3.973333,       -1.234120,      464.741180,      248.506393,      -67.297256,       31.989719
        3.976667,       -1.228902,      464.740479,      248.506699,      -67.339867,       31.990629
        3.980000,       -1.229782,      464.739899,      248.507095,      -67.385117,       31.990309
        3.983333,       -1.234364,      464.739380,      248.507690,      -67.401558,       31.989319
        3.986667,       -1.238046,      464.738983,      248.508392,      -67.382111,       31.988668
        3.990000,       -1.236127,      464.738800,      248.508698,      -67.352875,       31.989050
        3.993333,       -1.232708,      464.738678,      248.508896,      -67.363998,       31.989790
        3.996667,       -1.231990,      464.738495,      248.509094,      -67.414589,       31.989679
        4.000000,       -1.236671,      464.738281,      248.509201,      -67.446831,       31.988430
        4.003333,       -1.244652,      464.738281,      248.509399,      -67.449799,       31.986849
        4.006667,       -1.248934,      464.738403,      248.509491,      -67.405365,       31.986010
        4.010000,       -1.248315,      464.738586,      248.509399,      -67.356232,       31.986359
        4.013333,       -1.244197,      464.738586,      248.509201,      -67.357880,       31.987009
        4.016667,       -1.243778,      464.738281,      248.508789,      -67.385437,       31.986790
        4.020000,       -1.247159,      464.737885,      248.508392,      -67.398941,       31.985769
        4.023333,       -1.250741,      464.737396,      248.507797,      -67.363190,       31.984730
        4.026667,       -1.249822,      464.737091,      248.507187,      -67.308037,       31.984699
        4.030000,       -1.242504,      464.737000,      248.506699,      -67.267357,       31.985880
        4.033333,       -1.233885,      464.737000,      248.506195,      -67.275497,       31.987110
        4.036667,       -1.231467,      464.737183,      248.505692,      -67.300369,       31.987370
        4.040000,       -1.232247,      464.737274,      248.505295,      -67.312019,       31.986879
        4.043333,       -1.232429,      464.737488,      248.504791,      -67.281258,       31.986540
        4.046667,       -1.228210,      464.737579,      248.504593,      -67.230301,       31.987219
        4.050000,       -1.219892,      464.737793,      248.504501,      -67.208710,       31.988819
        4.053333,       -1.213573,      464.737793,      248.504791,      -67.242157,       31.990120
        4.056667,       -1.211655,      464.737793,      248.505386,      -67.286209,       31.990210
        4.060000,       -1.213036,      464.737793,      248.505890,      -67.302010,       31.989479
        4.063333,       -1.214917,      464.737793,      248.506790,      -67.291077,       31.988909
        4.066667,       -1.212099,      464.737976,      248.507797,      -67.268051,       31.989368
        4.070000,       -1.205281,      464.738281,      248.508987,      -67.269379,       31.990479
        4.073333,       -1.202061,      464.738800,      248.510193,      -67.322937,       31.990978
        4.076667,       -1.203043,      464.739380,      248.511292,      -67.375229,       31.990250
        4.080000,       -1.207124,      464.740295,      248.512299,      -67.389145,       31.988909
        4.083333,       -1.210106,      464.741302,      248.513199,      -67.355949,       31.987968
        4.086667,       -1.208087,      464.742279,      248.513992,      -67.313988,       31.988190
        4.090000,       -1.202368,      464.743286,      248.514587,      -67.320206,       31.989090
        4.093333,       -1.198550,      464.744202,      248.515091,      -67.351181,       31.989349
        4.096667,       -1.199731,      464.745087,      248.515396,      -67.373878,       31.988640
        4.100000,       -1.201812,      464.746002,      248.515488,      -67.374519,       31.987659
        4.103333,       -1.200394,      464.746887,      248.515289,      -67.340385,       31.987440
        4.106667,       -1.194175,      464.747894,      248.515198,      -67.298500,       31.988459
        4.110000,       -1.185456,      464.750702,      248.515900,      -67.307320,       31.989910
        4.113333,       -1.180338,      464.754486,      248.517197,      -67.348198,       31.990589
        4.116667,       -1.178619,      464.758881,      248.518799,      -67.367279,       31.990358
        4.120000,       -1.178401,      464.764099,      248.520599,      -67.359886,       31.989939
        4.123333,       -1.174982,      464.768677,      248.521896,      -67.320549,       31.990299
        4.126667,       -1.166564,      464.772278,      248.522598,      -67.288170,       31.991770
        4.130000,       -1.157745,      464.775299,      248.522888,      -67.298286,       31.993299
        4.133333,       -1.152827,      464.777802,      248.523193,      -67.343201,       31.993780
        4.136667,       -1.151607,      464.779694,      248.523499,      -67.380249,       31.993330
        4.140000,       -1.150989,      464.781403,      248.523895,      -67.375076,       31.992769
        4.143333,       -1.148371,      464.782776,      248.524597,      -67.346397,       31.993069
        4.146667,       -1.141652,      464.783783,      248.525192,      -67.330788,       31.994259
        4.150000,       -1.135234,      464.784393,      248.525589,      -67.371201,       31.995190
        4.153333,       -1.134515,      464.784088,      248.525696,      -67.415588,       31.994909
        4.156667,       -1.138596,      464.783203,      248.525497,      -67.443420,       31.993740
        4.160000,       -1.143877,      464.781403,      248.524994,      -67.425926,       31.992640
        4.163333,       -1.144358,      464.778992,      248.524200,      -67.386841,       31.992559
        4.166667,       -1.140940,      464.776093,      248.523193,      -67.371468,       31.993259
        4.170000,       -1.138721,      464.773987,      248.522888,      -67.402237,       31.993509
        4.173333,       -1.142903,      464.773193,      248.523499,      -67.440620,       31.992619
        4.176667,       -1.151284,      464.771790,      248.524094,      -67.443649,       31.991058
        4.180000,       -1.157665,      464.772583,      248.525589,      -67.413208,       31.989870
        4.183333,       -1.159047,      464.774780,      248.527298,      -67.372009,       31.989738
        4.186667,       -1.156729,      464.776581,      248.528687,      -67.357979,       31.990219
        4.190000,       -1.157010,      464.780182,      248.530792,      -67.393738,       31.990028
        4.193333,       -1.161592,      464.783295,      248.532700,      -67.434479,       31.988708
        4.196667,       -1.167273,      464.785492,      248.534088,      -67.435120,       31.986849
        4.200000,       -1.170954,      464.786774,      248.534897,      -67.393486,       31.985559
        4.203333,       -1.169535,      464.786987,      248.534897,      -67.337128,       31.985458
        4.206667,       -1.165417,      464.785889,      248.534088,      -67.334831,       31.985840
        4.210000,       -1.162998,      464.783691,      248.532700,      -67.372681,       31.985449
        4.213333,       -1.165580,      464.780792,      248.530792,      -67.409798,       31.984070
        4.216667,       -1.169061,      464.778992,      248.528900,      -67.399872,       31.982470
        4.220000,       -1.169743,      464.777679,      248.526993,      -67.358627,       31.981720
        4.223333,       -1.164924,      464.776886,      248.524994,      -67.326118,       31.982260
        4.226667,       -1.157206,      464.776184,      248.522888,      -67.333855,       31.983160
        4.230000,       -1.152787,      464.774200,      248.520493,      -67.370369,       31.983259
        4.233333,       -1.152568,      464.771484,      248.517899,      -67.390388,       31.982550
        4.236667,       -1.152950,      464.767487,      248.514801,      -67.379555,       31.981840
        4.240000,       -1.150031,      464.763184,      248.511887,      -67.345558,       31.982090
        4.243333,       -1.141712,      464.759491,      248.509796,      -67.328278,       31.983459
        4.246667,       -1.134093,      464.756104,      248.508591,      -67.350388,       31.984758
        4.250000,       -1.129975,      464.753998,      248.508392,      -67.391151,       31.985069
        4.253333,       -1.129756,      464.753174,      248.508896,      -67.413528,       31.984560
        4.256667,       -1.131137,      464.752502,      248.509201,      -67.394005,       31.984058
        4.260000,       -1.127619,      464.752075,      248.509201,      -67.344467,       31.984520
        4.263333,       -1.119300,      464.750977,      248.509094,      -67.314476,       31.985828
        4.266667,       -1.113282,      464.749084,      248.508789,      -67.345619,       31.986740
        4.270000,       -1.111163,      464.746674,      248.508301,      -67.384079,       31.986460
        4.273333,       -1.114745,      464.743896,      248.507599,      -67.390770,       31.985430
        4.276667,       -1.117826,      464.740875,      248.506699,      -67.360130,       31.984640
        4.280000,       -1.115007,      464.737488,      248.505600,      -67.320755,       31.984919
        4.283333,       -1.109888,      464.733276,      248.504089,      -67.315109,       31.985899
        4.286667,       -1.106870,      464.729797,      248.502487,      -67.351845,       31.986330
        4.290000,       -1.108352,      464.726990,      248.500793,      -67.392815,       31.985649
        4.293333,       -1.113633,      464.725189,      248.499191,      -67.407387,       31.984440
        4.296667,       -1.117114,      464.725098,      248.497787,      -67.380768,       31.983709
        4.300000,       -1.114396,      464.725189,      248.496490,      -67.342415,       31.984179
        4.303333,       -1.108677,      464.725189,      248.495087,      -67.347717,       31.985209
        4.306667,       -1.105058,      464.725189,      248.493896,      -67.382172,       31.985489
        4.310000,       -1.107039,      464.725189,      248.492889,      -67.410011,       31.984718
        4.313333,       -1.111121,      464.725098,      248.492096,      -67.418900,       31.983608
        4.316667,       -1.113103,      464.725098,      248.491791,      -67.382988,       31.983120
        4.320000,       -1.109184,      464.725098,      248.491592,      -67.342789,       31.983780
        4.323333,       -1.102765,      464.725098,      248.491989,      -67.347092,       31.984749
        4.326667,       -1.101346,      464.726776,      248.494186,      -67.379982,       31.984789
        4.330000,       -1.104628,      464.729401,      248.496994,      -67.399841,       31.983879
        4.333333,       -1.108010,      464.732574,      248.500687,      -67.372276,       31.982809
        4.336667,       -1.109191,      464.736389,      248.505295,      -67.315727,       31.982559
        4.340000,       -1.103272,      464.739288,      248.509094,      -67.281258,       31.983429
        4.343333,       -1.097954,      464.742096,      248.512497,      -67.293610,       31.984329
        4.346667,       -1.098235,      464.744781,      248.515793,      -67.331268,       31.984240
        4.350000,       -1.102616,      464.747498,      248.518799,      -67.358246,       31.983278
        4.353333,       -1.105997,      464.750183,      248.521500,      -67.346802,       31.982328
        4.356667,       -1.105079,      464.752380,      248.523788,      -67.309959,       31.982359
        4.360000,       -1.097861,      464.754089,      248.525391,      -67.296196,       31.983438
        4.363333,       -1.091141,      464.755188,      248.526199,      -67.325485,       31.984409
        4.366667,       -1.088623,      464.755493,      248.526199,      -67.373955,       31.984329
        4.370000,       -1.087905,      464.754974,      248.525589,      -67.393639,       31.983519
        4.373333,       -1.086286,      464.753876,      248.524292,      -67.386902,       31.982939
        4.376667,       -1.080867,      464.752075,      248.522400,      -67.357529,       31.983379
        4.380000,       -1.070849,      464.749695,      248.519989,      -67.362175,       31.984579
        4.383333,       -1.062530,      464.746796,      248.517288,      -67.410492,       31.985270
        4.386667,       -1.059112,      464.743683,      248.514297,      -67.451057,       31.984810
        4.390000,       -1.058593,      464.740601,      248.510986,      -67.460732,       31.983719
        4.393333,       -1.057775,      464.737000,      248.507187,      -67.433365,       31.983040
        4.396667,       -1.052956,      464.734589,      248.504501,      -67.383652,       31.983469
        4.400000,       -1.044537,      464.733185,      248.502701,      -67.371445,       31.984629
        4.403333,       -1.038518,      464.733093,      248.501892,      -67.396866,       31.985220
        4.406667,       -1.038199,      464.734680,      248.502899,      -67.415825,       31.984749
        4.410000,       -1.039881,      464.736603,      248.504196,      -67.406189,       31.983940
        4.413333,       -1.039062,      464.738678,      248.505493,      -67.363152,       31.983780
        4.416667,       -1.032144,      464.740875,      248.506592,      -67.316200,       31.984829
        4.420000,       -1.025426,      464.743378,      248.507797,      -67.326332,       31.986238
        4.423333,       -1.023607,      464.746185,      248.508987,      -67.360085,       31.986790
        4.426667,       -1.025389,      464.748901,      248.510101,      -67.389137,       31.986279
        4.430000,       -1.028570,      464.751587,      248.511093,      -67.379829,       31.985449
        4.433333,       -1.029051,      464.754089,      248.511887,      -67.339531,       31.985319
        4.436667,       -1.024533,      464.756195,      248.512589,      -67.303627,       31.986279
        4.440000,       -1.018313,      464.757874,      248.513092,      -67.313728,       31.987410
        4.443333,       -1.015995,      464.759003,      248.513489,      -67.346352,       31.987570
        4.446667,       -1.018476,      464.759888,      248.513687,      -67.364235,       31.986839
        4.450000,       -1.022058,      464.760498,      248.513901,      -67.360909,       31.986010
        4.453333,       -1.020839,      464.760986,      248.513794,      -67.343506,       31.986069
        4.456667,       -1.016220,      464.761993,      248.513596,      -67.337288,       31.987080
        4.460000,       -1.010502,      464.763000,      248.513199,      -67.377800,       31.987909
        4.463333,       -1.009584,      464.764374,      248.512894,      -67.423050,       31.987589
        4.466667,       -1.013565,      464.766174,      248.512589,      -67.445435,       31.986399
        4.470000,       -1.018846,      464.767975,      248.512589,      -67.430489,       31.985319
        4.473333,       -1.019428,      464.770081,      248.512894,      -67.389175,       31.985279
        4.476667,       -1.016109,      464.772186,      248.513290,      -67.377319,       31.986130
        4.480000,       -1.012890,      464.774078,      248.513901,      -67.412476,       31.986609
        4.483333,       -1.015472,      464.775696,      248.514389,      -67.452148,       31.986050
        4.486667,       -1.020353,      464.776794,      248.514694,      -67.453079,       31.984869
        4.490000,       -1.024835,      464.777374,      248.514893,      -67.429047,       31.984070
        4.493333,       -1.024415,      464.777802,      248.514999,      -67.385147,       31.984449
        4.496667,       -1.018997,      464.777985,      248.514999,      -67.372452,       31.985590
        4.500000,       -1.014379,      464.778198,      248.514999,      -67.402641,       31.986229
        4.503333,       -1.015260,      464.778381,      248.514999,      -67.422935,       31.985800
        4.506667,       -1.018342,      464.778595,      248.514999,      -67.422218,       31.984919
        4.510000,       -1.018923,      464.778198,      248.514893,      -67.380028,       31.984570
        4.513333,       -1.013904,      464.777496,      248.514801,      -67.331467,       31.985479
        4.516667,       -1.004685,      464.776398,      248.514694,      -67.319939,       31.986990
        4.520000,       -0.998667,      464.774994,      248.514587,      -67.354515,       31.987810
        4.523333,       -0.996248,      464.773499,      248.514694,      -67.379295,       31.987638
        4.526667,       -0.996430,      464.772278,      248.514694,      -67.379410,       31.987249
        4.530000,       -0.991411,      464.771301,      248.514694,      -67.359772,       31.987629
        4.533333,       -0.981292,      464.770691,      248.514587,      -67.337425,       31.989180
        4.536667,       -0.969174,      464.770599,      248.514389,      -67.357422,       31.990990
        4.540000,       -0.961855,      464.770386,      248.514191,      -67.405586,       31.991838
        4.543333,       -0.960337,      464.771301,      248.514099,      -67.441895,       31.991629
        4.546667,       -0.961518,      464.773895,      248.513992,      -67.445435,       31.991159
        4.550000,       -0.958799,      464.777191,      248.513901,      -67.415810,       31.991360
        4.553333,       -0.951881,      464.781403,      248.513901,      -67.400246,       31.992510
        4.556667,       -0.945163,      464.785583,      248.513901,      -67.423569,       31.993500
        4.560000,       -0.945844,      464.788696,      248.513794,      -67.467911,       31.993309
        4.563333,       -0.951825,      464.791595,      248.513901,      -67.497955,       31.992159
        4.566667,       -0.958606,      464.794586,      248.514496,      -67.485161,       31.990969
        4.570000,       -0.960488,      464.797577,      248.515198,      -67.450386,       31.990679
        4.573333,       -0.956669,      464.800598,      248.516190,      -67.427139,       31.991299
        4.576667,       -0.953650,      464.803589,      248.517487,      -67.450111,       31.991699
        4.580000,       -0.956232,      464.806091,      248.518890,      -67.477379,       31.990969
        4.583333,       -0.962813,      464.807983,      248.520493,      -67.482895,       31.989569
        4.586667,       -0.967094,      464.809174,      248.522095,      -67.442650,       31.988470
        4.590000,       -0.966876,      464.809692,      248.523590,      -67.392906,       31.988539
        4.593333,       -0.961758,      464.808990,      248.524689,      -67.372047,       31.989439
        4.596667,       -0.959939,      464.807495,      248.525696,      -67.394089,       31.989910
        4.600000,       -0.961220,      464.805176,      248.526398,      -67.416786,       31.989359
        4.603333,       -0.963602,      464.802002,      248.526794,      -67.419044,       31.988319
        4.606667,       -0.964083,      464.798187,      248.526794,      -67.385780,       31.987770
        4.610000,       -0.958964,      464.793274,      248.526398,      -67.337860,       31.988379
        4.613333,       -0.950746,      464.788086,      248.525894,      -67.334435,       31.989569
        4.616667,       -0.945827,      464.783600,      248.525101,      -67.366211,       31.990019
        4.620000,       -0.946009,      464.779877,      248.524200,      -67.408386,       31.989309
        4.623333,       -0.948190,      464.777802,      248.523300,      -67.411896,       31.988178
        4.626667,       -0.947572,      464.776978,      248.522293,      -67.375412,       31.987629
        4.630000,       -0.942653,      464.776184,      248.521088,      -67.335075,       31.988249
        4.633333,       -0.933834,      464.775391,      248.519897,      -67.346199,       31.989239
        4.636667,       -0.928615,      464.774780,      248.518799,      -67.388466,       31.989420
        4.640000,       -0.928497,      464.774689,      248.517990,      -67.416321,       31.988600
        4.643333,       -0.928078,      464.774689,      248.517288,      -67.411079,       31.987589
        4.646667,       -0.924960,      464.775391,      248.517090,      -67.376038,       31.987410
        4.650000,       -0.916441,      464.776886,      248.517792,      -67.344055,       31.988359
        4.653333,       -0.907622,      464.778992,      248.518997,      -67.359375,       31.989399
        4.656667,       -0.901504,      464.781586,      248.520996,      -67.399017,       31.989420
        4.660000,       -0.901385,      464.784882,      248.523300,      -67.423729,       31.988529
        4.663333,       -0.902066,      464.787689,      248.525192,      -67.413658,       31.987589
        4.666667,       -0.899647,      464.790192,      248.526901,      -67.376686,       31.987570
        4.670000,       -0.893230,      464.792297,      248.528397,      -67.354820,       31.988539
        4.673333,       -0.886711,      464.793884,      248.529694,      -67.381470,       31.989319
        4.676667,       -0.885692,      464.794891,      248.530792,      -67.425430,       31.988989
        4.680000,       -0.889173,      464.795288,      248.531601,      -67.453598,       31.987789
        4.683333,       -0.892855,      464.795288,      248.532089,      -67.441521,       31.986599
        4.686667,       -0.892036,      464.795197,      248.532593,      -67.401337,       31.986319
        4.690000,       -0.888917,      464.795288,      248.532791,      -67.390358,       31.986799
        4.693333,       -0.887199,      464.795593,      248.532990,      -67.426048,       31.986849
        4.696667,       -0.890780,      464.795990,      248.532898,      -67.460419,       31.985748
        4.700000,       -0.899162,      464.796173,      248.532501,      -67.476906,       31.984058
        4.703333,       -0.904343,      464.795898,      248.531799,      -67.451195,       31.982800
        4.706667,       -0.903924,      464.795502,      248.530899,      -67.414429,       31.982800
        4.710000,       -0.899906,      464.794891,      248.529892,      -67.403252,       31.983629
        4.713333,       -0.895887,      464.793701,      248.528397,      -67.426086,       31.984009
        4.716667,       -0.896869,      464.792084,      248.526291,      -67.455681,       31.983459
        4.720000,       -0.899750,      464.790588,      248.524399,      -67.461571,       31.982599
        4.723333,       -0.900331,      464.789581,      248.522690,      -67.422562,       31.982439
        4.726667,       -0.893112,      464.789185,      248.521790,      -67.374695,       31.983570
        4.730000,       -0.882794,      464.789795,      248.521790,      -67.376167,       31.985270
        4.733333,       -0.876275,      464.790497,      248.521988,      -67.406509,       31.986238
        4.736667,       -0.874057,      464.790802,      248.522293,      -67.431725,       31.986259
        4.740000,       -0.874439,      464.790894,      248.522400,      -67.425079,       31.985989
        4.743333,       -0.872020,      464.790802,      248.522400,      -67.381958,       31.986399
        4.746667,       -0.865001,      464.790283,      248.522293,      -67.336548,       31.987980
        4.750000,       -0.857082,      464.789490,      248.522095,      -67.341476,       31.989779
        4.753333,       -0.853064,      464.787903,      248.521896,      -67.370659,       31.990589
        4.756667,       -0.853945,      464.786102,      248.521698,      -67.388016,       31.990309
        4.760000,       -0.856527,      464.784302,      248.521393,      -67.382278,       31.989819
        4.763333,       -0.856008,      464.782898,      248.521194,      -67.327309,       31.990120
        4.766667,       -0.850989,      464.781982,      248.521194,      -67.289879,       31.991419
        4.770000,       -0.846470,      464.781189,      248.521088,      -67.304230,       31.992590
        4.773333,       -0.845553,      464.780273,      248.520996,      -67.338127,       31.992689
        4.776667,       -0.850334,      464.779297,      248.520798,      -67.350960,       31.991919
        4.780000,       -0.855015,      464.778381,      248.520493,      -67.334091,       31.991199
        4.783333,       -0.855396,      464.777496,      248.519989,      -67.281929,       31.991409
        4.786667,       -0.850677,      464.776489,      248.519394,      -67.255516,       31.992510
        4.790000,       -0.847558,      464.775177,      248.518799,      -67.285706,       31.993250
        4.793333,       -0.849740,      464.773773,      248.517899,      -67.326996,       31.992859
        4.796667,       -0.855522,      464.772675,      248.517090,      -67.343597,       31.991758
        4.800000,       -0.858503,      464.771790,      248.516495,      -67.317848,       31.990929
        4.803333,       -0.856884,      464.771393,      248.515991,      -67.266457,       31.991259
        4.806667,       -0.849966,      464.771484,      248.515900,      -67.250725,       31.992458
        4.810000,       -0.844947,      464.772003,      248.515900,      -67.271255,       31.993198
        4.813333,       -0.845428,      464.772888,      248.515900,      -67.300766,       31.992840
        4.816667,       -0.849310,      464.773987,      248.515991,      -67.304901,       31.991909
        4.820000,       -0.851891,      464.775085,      248.516098,      -67.272186,       31.991468
        4.823333,       -0.849073,      464.775879,      248.515991,      -67.220558,       31.992239
        4.826667,       -0.843354,      464.776489,      248.515900,      -67.212051,       31.993608
        4.830000,       -0.840636,      464.776794,      248.515793,      -67.245270,       31.994249
        4.833333,       -0.842217,      464.776886,      248.515488,      -67.274155,       31.993809
